id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
cpd03448_c0	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone_c0	C48H72O3	0	FLYBTLROCQBHMR-KFSSTAEESA-N	COC1=CC(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O	166.11	C05814	cpd03448
cpd15538_c0	Phosphatidylglycerol dihexadecanoyl_c0	C38H74O10P	-1			-412.9		cpd15538
cpd15346_c0	2-Acyl-sn-glycero-3-phosphoglycerol hexadecanoyl_c0	C22H44O9P	-1			-398.13		cpd15346
cpd00367_c0	Cytidine_c0	C9H13N3O5	0	UHDGCWIWMRVCDJ-XVFCMESISA-N	N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1	-132.88	C00475	cpd00367
cpd01329_c0	Maltohexaose_c0	C36H62O31	0	OCIBBXPLUVYKCH-LIGGPISVSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-1010.68	C01936	cpd01329
cpd00355_c0	Nicotinamide ribonucleotide_c0	C11H14N2O8P	-1	DAYLJWODMCOQEW-TURQNECASA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1	-337.74	C00455	cpd00355
cpd02016_c0	N-Ribosylnicotinamide_c0	C11H15N2O5	1	JLEBZPBDRKPWTD-TURQNECASA-O	N=C(O)c1ccc[n+](C2OC(CO)C(O)C2O)c1	-125.24	C03150	cpd02016
cpd11583_c0	Ala-Leu_c0	C9H18N2O3	0	RDIKFPRVLJLMER-BQBZGAKWSA-N	CC(C)CC(N=C(O)C(C)N)C(=O)O	-115.64		cpd11583
cpd15579_c0	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine_c0	C38H56N8O27P2	-4			-1095.32		cpd15579
cpd02964_c0	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0	C35H51N7O26P2	-4	QUHLBZKCGUXHGP-BHBBPGSKSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC([O-])=NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O	-1064.55	C04877	cpd02964
cpd00809_c0	O-Phospho-L-homoserine_c0	C4H8NO6P	-2	FXDNYOANAXWZHG-VKHMYHEASA-L	NC(CCOP(=O)([O-])O)C(=O)[O-]	-335.03	C01102	cpd00809
cpd00096_c0	CDP_c0	C9H13N3O11P2	-2	ZWIADYZPOWUWEW-XVFCMESISA-L	N=c1ccn(C2OC(COP(=O)(O)OP(=O)([O-])O)C(O)C2O)c([O-])n1	-553.38	C00112	cpd00096
cpd00041_e0	L-Aspartate_e0	C4H6NO4	-1	CKLJMWTZIZZHCS-REOHCLBHSA-M	NC(CC(=O)[O-])C(=O)O	-165.75	C00049	cpd00041
cpd02414_c0	L-2-Amino-6-oxopimelate_c0	C7H10NO5	-1	UKCSFKLWNHUBDY-BYPYZUCNSA-M	NC(CCCC(=O)C(=O)O)C(=O)[O-]	-188.45	C03871	cpd02414
cpd02465_c0	tetrahydrodipicolinate_c0	C7H7NO4	-2	CXMBCXQHOXUCEO-BYPYZUCNSA-L	O=C([O-])C1=NC(C(=O)[O-])CCC1	-138.97	C03972	cpd02465
cpd15662_c0	Prenol-45n teichoic acid-glucose substituted_c0	C476H836N2O467P47	-47			-19616.9		cpd15662
cpd15666_c0	Peptidoglycan polymer (n-1 subunits)_c0	C40H63N8O21R	-2					cpd15666
cpd15669_c0	glycerol teichoic acid (n=45), linked, glucose substituted_c0	C461H809N10O484P46R	-48					cpd15669
cpd08287_c0	4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	C14H23N3O14P2	-2	YFAUKWZNPVBCFF-XHIBXCGHSA-L	CC(O)(CO)C(O)COP(=O)(O)OP(=O)([O-])OCC1OC(n2ccc(=N)nc2[O-])C(O)C1O	-646.09	C11435	cpd08287
cpd00169_c0	3-Phosphoglycerate_c0	C3H4O7P	-3	OSJPPGNTCRNQQC-UWTATZPHSA-K	O=C([O-])C(O)COP(=O)([O-])[O-]	-371.9	C00197	cpd00169
cpd00246_c0	Inosine_c0	C10H12N4O5	0	UGQMRVRMYYASKQ-KQYNXXCUSA-N	OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	-101.08	C00294	cpd00246
cpd11592_c0	gly-glu-L_c0	C7H11N2O5	-1			-194.71		cpd11592
cpd02484_c0	Inositol 3-phosphate_c0	C6H11O9P	-2	INAPMGSXUVUWAF-PTQMNWPWSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C04006	cpd02484
cpd00932_c0	5-O--1-Carboxyvinyl-3-phosphoshikimate_c0	C10H9O10P	-4	QUTYKIXIUDQOLK-PRJMDXOYSA-J	C=C(OC1CC(C(=O)[O-])=CC(OP(=O)([O-])[O-])C1O)C(=O)[O-]	-427.57	C01269	cpd00932
cpd11542_c0	15-methyl-3-hydroxy-hexa-decanoyl-ACP_c0	C28H53N2O9PRS	-1					cpd11542
cpd15747_c0	Myristoyllipoteichoic acid (n=24), linked, unsubstituted_c0	C115H224O135P24	-24			-6881.48		cpd15747
cpd15756_c0	Myristoyllipoteichoic acid (n=24), linked, glucose substituted_c0	C259H464O255P24	-24			-10685		cpd15756
cpd00859_c0	Pseudouridine 5'-phosphate_c0	C9H11N2O9P	-2	MOBMOJGXNHLLIR-GBNDHIKLSA-L	O=P(O)(O)OCC1OC(c2cnc([O-])nc2[O-])C(O)C1O	-410.45	C01168	cpd00859
cpd11433_c0	fa12_c0	C17H33O2	-1			-64.26		cpd11433
cpd11434_c0	fa12coa_c0	C38H65N7O17P3S	-3			-763.34		cpd11434
cpd00043_c0	UDP-galactose_c0	C15H22N2O17P2	-2	HSCJRCZFDFQWRP-LNYDKVEPSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00052	cpd00043
cpd15603_e0	Gly-Cys_e0	C5H10N2O3S	0					cpd15603
cpd00104_c0	BIOT_c0	C10H15N2O3S	-1	YBJHBAHKTGYVGT-ZKWXMUAHSA-M	O=C([O-])CCCCC1SCC2N=C(O)NC21	-109.02	C00120	cpd00104
cpd03920_c0	Adenosylcobinamide-GDP_c0	C68H97CoN21O21P2	1	OQFXEDFRAHLOFK-RRMAJTJESA-K	CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OP(=O)(O)OCC1OC([n+]6c[nH]c7c(O)nc(=N)[nH]c76)C(O)C1O)C5CC(=N)[O-])C(C)(CC(=N)O)C4CCC(=N)[O-])C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)[O-].[CH2]C1OC(n2cnc3c(N)ncnc32)C(O)C1O.[Co+5]		C06510	cpd03920
cpd11920_c0	tRNA(Pro)_c0	C10H12N5O3R	0				C01649	cpd11920
cpd12164_c0	L-Prolyl-tRNA(Pro)_c0	C15H19N6O4R	0				C02702	cpd12164
cpd17041_c0	Protein biosynthesis_c0	null	0					cpd17041
cpd11566_c0	14-methyl-3-oxo-pentadecanoyl-ACP_c0	C27H49N2O9PRS	-1					cpd11566
cpd11567_c0	14-methyl-3-hydroxy-pentadecanoyl-ACP_c0	C27H51N2O9PRS	-1					cpd11567
cpd02552_c0	n-acetylglutamyl-phosphate_c0	C7H9NO8P	-3	FCVIHFVSXHOPSW-YFKPBYRVSA-K	CC([O-])=NC(CCC(=O)OP(=O)([O-])O)C(=O)[O-]	-408.63	C04133	cpd02552
cpd00525_c0	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	C28H39N5O23P2	-4	OJZCATPXPWFLHF-HPUCEMLMSA-J	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(O)=NC(C)C([O-])=NC(CCC(=O)[O-])C(=O)O	-958.02	C00692	cpd00525
cpd00298_c0	dTMP_c0	C10H13N2O8P	-2	GYOZYWVXFNDGLU-XLPZGREQSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])O)O2)c(=O)nc1[O-]	-358.34	C00364	cpd00298
cpd00184_c0	Thymidine_c0	C10H14N2O5	0	IQFYYKKMVGJFEH-XLPZGREQSA-N	Cc1cn(C2CC(O)C(CO)O2)c(=O)nc1O	-145.84	C00214	cpd00184
cpd14960_c0	Cobalt-precorrin 5B_c0	C43H44CoN4O16	-6	QZAZCMKGYOLNJS-FXQXZVRQSA-D	CC12CC3=C(CCC(=O)[O-])C(C)(CC(=O)[O-])C(=N3)C=C3[N-]C(C4=C(CC(=O)[O-])C(C)(CCC(=O)[O-])C(=N4)C=C([N-]1)C(CCC(=O)[O-])=C2CC(=O)[O-])C(C)(CC(=O)[O-])C3CCC(=O)[O-].[Co+4]		C16243	cpd14960
cpd03192_c0	GDP-L-rhamnose_c0	C16H23N5O15P2	-2	LQEBEXMHBLQMDB-CUMUYSSISA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1O	-636.85	C05386	cpd03192
cpd03171_c0	GDP-4-oxo-L-rhamnose_c0	C16H21N5O15P2	-2	PNHLMHWWFOPQLK-CCAKUQLUSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1=O	-630.29	C05344	cpd03171
cpd00118_e0	Putrescine_e0	C4H14N2	2	KIDHWZJUCRJVML-UHFFFAOYSA-P	[NH3+]CCCC[NH3+]	-6.02	C00134	cpd00118
cpd00118_c0	Putrescine_c0	C4H14N2	2	KIDHWZJUCRJVML-UHFFFAOYSA-P	[NH3+]CCCC[NH3+]	-6.02	C00134	cpd00118
cpd00599_c0	SALC_c0	C7H5O3	-1	YGSDEFSMJLZEOE-UHFFFAOYSA-M	O=C(O)c1ccccc1[O-]	-92.53	C00805	cpd00599
cpd00077_c0	Catechol_c0	C6H6O2	0	YCIMNLLNPGFGHC-UHFFFAOYSA-N	Oc1ccccc1O	-49.38	C00090	cpd00077
cpd11500_c0	6-methyl-3-oxo-octanoyl-ACP_c0	C20H35N2O9PRS	-1					cpd11500
cpd11501_c0	6-methyl-3-hydroxy-octanoyl-ACP_c0	C20H37N2O9PRS	-1					cpd11501
cpd00199_c0	4-Oxobutanoate_c0	C4H5O3	-1	UIUJIQZEACWQSV-UHFFFAOYSA-M	O=CCCC(=O)[O-]	-110.26	C00232	cpd00199
cpd08615_c0	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	C5H10O8P2	-2	MDSIZRKJVDMQOQ-GORDUTHDSA-L	CC(=CCOP(=O)(O)OP(=O)([O-])[O-])CO	-475.41	C11811	cpd08615
cpd11482_c0	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]_c0	C21H40N2O9PRS	-2				C04619	cpd11482
cpd11487_c0	3-oxodecanoyl-acp_c0	C21H38N2O9PRS	-2				C05753	cpd11487
cpd02843_c0	D-erythro-imidazol-glycerol-phosphate_c0	C6H9N2O6P	-2	HFYBTHCYPKEDQQ-RITPCOANSA-L	O=P([O-])([O-])OCC(O)C(O)c1cnc[nH]1	-288.2	C04666	cpd02843
cpd00238_c0	Sedoheptulose7-phosphate_c0	C7H13O10P	-2	JDTUMPKOJBQPKX-GBNDHIKLSA-L	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)([O-])[O-]	-466.34	C05382	cpd00238
cpd15525_c0	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate_c0	C35H64O8P	-1			-313.5		cpd15525
cpd15418_c0	CDP-1,2-dihexadec-9-enoylglycerol_c0	C44H75N3O15P2	-2			-592.88		cpd15418
cpd15681_c0	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate_c0	C33H64O8P	-1			-365.08		cpd15681
cpd11479_c0	D-3-Hydroxyhexanoyl-[acp]_c0	C17H31N2O9PRS	-2				C05747	cpd11479
cpd11621_c0	Oxidizedferredoxin_c0	Fe2R4S6	6				C00139	cpd11621
cpd11620_c0	Reducedferredoxin_c0	Fe2R4S6	4				C00138	cpd11620
cpd02197_c0	5-Formyltetrahydrofolate_c0	C20H21N7O7	-2	VVIAGPKUTFNRDU-STQMWFEESA-L	N=c1nc([O-])c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2C=O	-142.75	C03479	cpd02197
cpd00065_c0	L-Tryptophan_c0	C11H12N2O2	0	QIVBCDIJIAJPQS-VIFPVBQESA-N	NC(Cc1c[nH]c2ccccc12)C(=O)O	-25	C00078	cpd00065
cpd02893_c0	5'-Phosphoribosyl-4-carboxy-5-aminoimidazole_c0	C9H12N3O9P	-2	XFVULMDJZXYMSG-ZIYNGMLESA-L	Nc1c(C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-378.85	C04751	cpd02893
cpd02921_c0	SAICAR_c0	C13H16N4O12P	-3	NAQGHJTUZRHGAC-LBGUGVGYSA-J	Nc1c(C([O-])=NC(CC(=O)[O-])C(=O)[O-])ncn1C1OC(COP(=O)([O-])O)C(O)C1O	-487.65	C04811	cpd02921
cpd15397_c0	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide_c0	C34H52N6O19	-2	ZWZMFRJKRXDGBE-UHFFFAOYSA-L	CC([O-])=NC1=COC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C1OC(C)C(O)=NC(C)C(O)=NC(CCC(=O)O)C(O)=NC(CCCC(N)C(=O)O)C(=O)O	-621.13		cpd15397
cpd15386_c0	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_c0	C15H25N4O8	-1			-301.43		cpd15386
cpd15396_c0	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid_c0	C19H29N2O12	-1			-376.85		cpd15396
cpd08211_c0	trans,trans,cis-Geranylgeranyl diphosphate_c0	C20H34O7P2	-2	OINNEUNVOZHBOX-KWBDAJKESA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)([O-])[O-]	-354.91	C11356	cpd08211
cpd11512_c0	12-methyl-3-oxo-tetra-decanoyl-ACP_c0	C26H47N2O9PRS	-1					cpd11512
cpd11513_c0	12-methyl-3-hydroxy-tetra-decanoyl-ACP_c0	C26H49N2O9PRS	-1					cpd11513
cpd00198_c0	D-Xylulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-RFZPGFLSSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00231	cpd00198
cpd02693_c0	3-Isopropylmalate_c0	C7H10O5	-2	RNQHMTFBUSSBJQ-CRCLSJGQSA-L	CC(C)C(C(=O)[O-])C(O)C(=O)[O-]	-199.76	C04411	cpd02693
cpd01710_c0	2-Isopropylmaleate_c0	C7H8O4	-2	NJMGRJLQRLFQQX-HYXAFXHYSA-L	CC(C)C(=CC(=O)[O-])C(=O)[O-]	-143.02	C02631	cpd01710
cpd02605_c0	2-isopropyl-3-oxosuccinate_c0	C7H8O5	-2	HIIZAGQWABAMRR-UHFFFAOYSA-L	CC(C)C(C(=O)[O-])C(=O)C(=O)[O-]	-189.28	C04236	cpd02605
cpd15706_c0	1,2-Diisohexadecanoyl-sn-glycerol_c0	C35H68O5	0			-149.34		cpd15706
cpd08629_c0	13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester_c0	C35H33N4O5Mg	0	MVCDIAGKFJFPBB-JXBSUKTBSA-L	C=Cc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[n-]2)c(C)c5C=C)c(C)c4C(O)CC(=O)OC)c(CCC(=O)[O-])c3C.[Mg+2]		C11829	cpd08629
cpd00119_c0	L-Histidine_c0	C6H9N3O2	0	HNDVDQJCIGZPNO-YFKPBYRVSA-N	NC(Cc1cnc[nH]1)C(=O)O	-45.63	C00135	cpd00119
cpd15547_c0	Phosphatidylglycerophosphate dioctadecanoyl_c0	C42H82O13P2	-2			-618.92		cpd15547
cpd15311_c0	1,2-Diacyl-sn-glycerol dioctadecanoyl_c0	C39H76O5	0			-139.24		cpd15311
cpd03831_c0	ADP-L-glycero-D-manno-heptose_c0	C17H25N5O16P2	-2	KMSFWBYFWSKGGR-DTBZDYEHSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OC2OC(C(O)CO)C(O)C(O)C2O)C(O)C1O	-659.05	C06398	cpd03831
cpd15485_c0	heptosyl-kdo2-lipidA_c0	C117H211N2O45P2	-5	HPDZKCJEWNZSML-YPJVYCBMSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1645.58		cpd15485
cpd15484_c0	heptosyl-heptosyl-kdo2-lipidA_c0	C124H223N2O51P2	-5	HHPCMWTVGVTYIC-JOVNRQDYSA-H	CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(N=C([O-])CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)O)C(N=C([O-])CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])[O-]	-1840.48		cpd15484
cpd00133_c0	Nicotinamide_c0	C6H6N2O	0	DFPAKSUCGFBDDF-UHFFFAOYSA-N	N=C(O)c1cccnc1	5.55	C00153	cpd00133
cpd15604_c0	Gly-Leu_c0	C8H16N2O3	0					cpd15604
cpd11516_c0	14-methyl-3-oxo-hexa-decanoyl-ACP_c0	C28H51N2O9PRS	-1					cpd11516
cpd11494_c0	Acetyl-ACP_c0	C13H24N2O8PRS	-2				C03939	cpd11494
cpd01914_c0	L-Methionine S-oxide_c0	C5H11NO3S	0	QEFRNWWLZKMPFJ-UHFFFAOYSA-N	CS(=O)CCC(N)C(=O)O		C02989	cpd01914
cpd01262_c0	Amylotriose_c0	C18H32O16	0	FYGDTMLNYKFZSV-DZOUCCHMSA-N	OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O	-535.24	C01835	cpd01262
cpd03491_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0	C94H153N8O26P2	-3	ULXTYUPMJXVUHQ-OVTFQNCVSA-K	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC([O-])=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=O)O)C1N=C(C)[O-]	-751.79	C05893	cpd03491
cpd03492_c0	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine_c0	C94H155N9O25P2	-2	CALJPWOWZPDIQK-PRHZHQPTSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2N=C(C)[O-])C(OC(C)C(O)=NC(C)C(O)=NC(CCC(O)=NC(CCCCN)C(O)=NC(C)C(O)=NC(C)C(=O)O)C(=N)O)C1N=C(C)[O-]	-709.35	C05894	cpd03492
cpd00802_c0	D-fructose-1-phosphate_c0	C6H11O9P	-2	RHKKZBWRNHGJEZ-ARQDHWQXSA-L	O=P([O-])([O-])OCC1(O)OC(CO)C(O)C1O	-431.67	C01094	cpd00802
cpd00448_c0	D-Glyceraldehyde_c0	C3H6O3	0	MNQZXJOMYWMBOU-VKHMYHEASA-N	O=CC(O)CO	-106.7	C00577	cpd00448
cpd00146_c0	Carbamoylphosphate_c0	CH2NO5P	-2	FFQKYPRQEYGKAF-UHFFFAOYSA-L	N=C([O-])OP(=O)([O-])O	-310.26	C00169	cpd00146
cpd00978_c0	dUDP_c0	C9H12N2O11P2	-2	QHWZTVCCBMIIKE-SHYZEUOFSA-L	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)(O)OP(=O)([O-])O)O1	-565.93	C01346	cpd00978
cpd00358_c0	dUTP_c0	C9H12N2O14P3	-3	AHCYMLUZIRLXAA-SHYZEUOFSA-K	O=c1nc([O-])ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O1	-773.93	C00460	cpd00358
cpd00773_c0	UDP-MurNAc_c0	C20H28N3O19P2	-3	NQBRVZNDBBMBLJ-MQTLHLSBSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)[O-]	-820.27	C01050	cpd00773
cpd00890_c0	UDP-N-acetylmuramoyl-L-alanine_c0	C23H33N4O20P2	-3	NTMMCWJNQNKACG-KBKUWGQMSA-K	CC([O-])=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C([O-])=NC(C)C(=O)O	-851.04	C01212	cpd00890
cpd02884_c0	FAICAR_c0	C10H13N4O9P	-2	ABCOOORLYAOBOZ-KQYNXXCUSA-L	NC(=O)c1ncn(C2OC(COP(=O)([O-])O)C(O)C2O)c1N=C[O-]	-372.85	C04734	cpd02884
cpd00482_c0	2-Phospho-D-glycerate_c0	C3H4O7P	-3	GXIURPTVHJPJLF-UWTATZPHSA-K	O=C([O-])C(CO)OP(=O)([O-])[O-]	-371.9	C00631	cpd00482
cpd15661_c0	Prenol-45n teichoic acid_c0	C206H386N2O242P47	-47			-12485.3		cpd15661
cpd11586_c0	ala-L-glu-L_c0	C8H13N2O5	-1			-194.9		cpd11586
cpd15238_c0	Hexadecenoyl-CoA_c0	C37H61N7O17P3S	-3			-740.79		cpd15238
cpd11310_c0	5-phosphoribosyl-5-carboxyaminoimidazole_c0	C9H12N3O9P	-2	JHLXDWGVSYMXPL-XVFCMESISA-K	O=C([O-])Nc1cncn1C1OC(COP(=O)([O-])[O-])C(O)C1O	-386.58	C15667	cpd11310
cpd01017_c0	Cys-Gly_c0	C5H10N2O3S	0	ZUKPVRWZDMRIEO-VKHMYHEASA-N	NC(CS)C(O)=NCC(=O)O	-113.974	C01419	cpd01017
cpd00231_c0	Dihydrobiopterin_c0	C9H13N5O3	0	ZHQJVZLJDXWFFX-RPDRRWSUSA-N	CC(O)C(O)C1CN=c2[nH]c(=N)nc(O)c2=N1	-35.76	C00268	cpd00231
cpd00233_c0	Tetrahydrobiopterin_c0	C9H15N5O3	0	FNKQXYHWGSIFBK-RPDRRWSUSA-N	CC(O)C(O)C1CNc2[nH]c(=N)nc(O)c2N1	-44.57	C00272	cpd00233
cpd00090_c0	IDP_c0	C10H12N4O11P2	-2	JPXZQMKKFWMMGK-KQYNXXCUSA-L	O=P([O-])(O)OP(=O)(O)OCC1OC(n2cnc3c([O-])ncnc32)C(O)C1O	-521.58	C00104	cpd00090
cpd11533_c0	11-methyl-3-oxo-dodecanoyl-ACP_c0	C24H43N2O9PRS	-1					cpd11533
cpd02678_c0	N-Formyl-GAR_c0	C8H13N2O9P	-2	VDXLUNDMVKSKHO-XVFCMESISA-L	O=P(O)(O)OCC1OC(N=C([O-])CN=C[O-])C(O)C1O	-417.4	C04376	cpd02678
cpd02394_c0	GAR_c0	C7H14N2O8P	-1	OBQMLSFOUZUIOB-SHUUEZRQSA-M	NCC([O-])=NC1OC(COP(=O)(O)O)C(O)C1O	-389.45	C03838	cpd02394
cpd11593_c0	ala-L-asp-L_c0	C7H11N2O5	-1	XAEWTDMGFGHWFK-IMJSIDKUSA-M	CC(N)C(O)=NC(CC(=O)[O-])C(=O)O	-196.52		cpd11593
cpd02230_c0	Inositol 4-phosphate_c0	C6H11O9P	-2	INAPMGSXUVUWAF-CNWJWELYSA-L	O=P([O-])([O-])OC1C(O)C(O)C(O)C(O)C1O	-432.46	C03546	cpd02230
cpd09791_c0	3-Methylsalicylate_c0	C8H7O3	-1	WHSXTWFYRGOBGO-UHFFFAOYSA-M	Cc1cccc(C(=O)O)c1[O-]	-94.16	C14088	cpd09791
cpd01871_c0	3-Methylcatechol_c0	C7H8O2	0	PGSWEKYNAOWQDF-UHFFFAOYSA-N	Cc1cccc(O)c1O	-51.01	C02923	cpd01871
cpd03584_c0	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine_c0	C29H50N3O18P2	-1	ZFPNNOXCEDQJQS-SSVOXRMNSA-M	CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)OC(CO)C1O	-783.35	C06022	cpd03584
cpd11484_c0	HMA_c0	C25H47N2O9PRS	-1				C04688	cpd11484
cpd00039_c0	L-Lysine_c0	C6H15N2O2	1	KDXKERNSBIXSRK-YFKPBYRVSA-O	NC(CCCC[NH3+])C(=O)O	-84.04	C00047	cpd00039
cpd03593_c0	D-erythro-3-Methylmalate_c0	C5H6O5	-2	NPYQJIHHTGFBLN-STHAYSLISA-L	CC(C(=O)[O-])C(O)C(=O)[O-]	-201.19	C06032	cpd03593
cpd00251_c0	ADPribose_c0	C15H21N5O14P2	-2	SRNWOUGRCWSEMX-TYASJMOZSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OCC2OC(O)C(O)C2O)C(O)C1O	-585.97	C00301	cpd00251
cpd11541_c0	15-methyl-3-oxo-hexa-decanoyl-ACP_c0	C28H51N2O9PRS	-1					cpd11541
cpd00254_e0	Mg_e0	Mg	2	JLVVSXFLKOJNIY-UHFFFAOYSA-N	[Mg+2]		C00305	cpd00254
cpd00082_c0	D-Fructose_c0	C6H12O6	0	BJHIKXHVCXFQLS-UYFOZJQFSA-N	O=C(CO)C(O)C(O)C(O)CO	-217.42	C00095	cpd00082
cpd01741_c0	ddca_c0	C12H23O2	-1	POULHZVOKOAJMA-UHFFFAOYSA-M	CCCCCCCCCCCC(=O)[O-]	-70.55	C02679	cpd01741
cpd11470_c0	Octanoyl-ACP_c0	C19H36N2O8PRS	-2				C05752	cpd11470
